17,0.021058,0.973143,0.209424
37,0.025087,0.976317,0.208936
57,0.026186,0.979003,0.209302
77,0.0235,0.981566,0.212232
97,0.021669,0.983642,0.21443
117,0.023256,0.981688,0.214308
127,0.020936,0.986938,0.216261
148,0.022523,0.980712,0.208448
167,0.022401,0.977904,0.215772
187,0.021058,0.977171,0.214185
197,0.022401,0.980468,0.211744
207,0.02643,0.979735,0.213575
218,0.020326,0.976073,0.213575
238,0.023866,0.984984,0.216871
257,0.026918,0.978636,0.213331
267,0.020326,0.979125,0.213819
277,0.020326,0.97412,0.214918
297,0.022768,0.978514,0.212598
307,0.025819,0.985106,0.210889
317,0.024232,0.98059,0.215284
337,0.022645,0.981078,0.209669
347,0.023622,0.979125,0.212965
367,0.023622,0.979247,0.213941
387,0.022768,0.977049,0.215895
397,0.026308,0.975096,0.214796
407,0.0235,0.976439,0.212354
427,0.022035,0.982055,0.210889
437,0.025087,0.979613,0.213819
457,0.023134,0.978881,0.213087
467,0.021913,0.981566,0.211622
487,0.022768,0.985473,0.215162
497,0.02411,0.976317,0.210279
517,0.024843,0.983275,0.214918
527,0.023866,0.980101,0.215162
547,0.024354,0.976927,0.214308
567,0.0235,0.977171,0.210279
577,0.023622,0.980834,0.212354
597,0.023988,0.982177,0.216383
618,0.025087,0.981688,0.214185
637,0.023866,0.980345,0.217237
657,0.02289,0.982665,0.215528
667,0.026186,0.979003,0.213575
677,0.0235,0.977538,0.214308
688,0.022768,0.985473,0.217359
707,0.02411,0.980834,0.216627
728,0.022645,0.980223,0.213331
747,0.024477,0.975829,0.21443
757,0.023988,0.976683,0.212476
777,0.022768,0.980834,0.213941
787,0.023622,0.977538,0.214185
798,0.025209,0.977538,0.213453
808,0.025087,0.97827,0.217726
827,0.023988,0.981566,0.217359
847,0.022645,0.979003,0.211622
867,0.01996,0.980468,0.215284
877,0.025941,0.979857,0.217359
888,0.023378,0.977171,0.21211
907,0.021425,0.97827,0.213331
917,0.0235,0.985106,0.213331
927,0.024232,0.978514,0.213575
947,0.020326,0.977293,0.216017
967,0.023256,0.980345,0.209302
987,0.023378,0.981688,0.216139
997,0.024232,0.979613,0.21797
1027,0.020082,0.975707,0.21565
1047,0.019593,0.977538,0.216505
1067,0.021425,0.978636,0.213819
1088,0.02411,0.978392,0.217115
1107,0.023988,0.979735,0.211988
1117,0.021913,0.982421,0.213697
1127,0.023134,0.979613,0.218824
1148,0.021425,0.975096,0.214796
1167,0.0235,0.980101,0.215284
1177,0.026064,0.979247,0.216383
1197,0.024843,0.981566,0.214552
1207,0.020204,0.979491,0.213575
1217,0.0235,0.981444,0.215772
1227,0.023988,0.979979,0.217359
1247,0.021547,0.979125,0.212476
1257,0.022035,0.979735,0.212232
1277,0.023622,0.977538,0.216383
1297,0.021303,0.979857,0.213941
1307,0.022401,0.977416,0.213941
1327,0.021425,0.975584,0.213209
1347,0.02289,0.980712,0.212476
1367,0.02643,0.977904,0.214674
1377,0.023744,0.981933,0.210889
1397,0.023256,0.980834,0.211988
1417,0.01996,0.979735,0.211622
1428,0.021791,0.975462,0.2115
1438,0.024721,0.984374,0.214674
1457,0.024721,0.980101,0.212232
1468,0.02704,0.977782,0.215284
1487,0.027284,0.976317,0.213331
1497,0.022523,0.975096,0.214185
1508,0.024843,0.974974,0.21443
1527,0.022157,0.978636,0.215528
1548,0.022401,0.979369,0.213209
1557,0.022768,0.979857,0.213697
1577,0.024354,0.98059,0.212476
1598,0.023866,0.980223,0.215895
1607,0.025575,0.979857,0.214674
1617,0.022157,0.978514,0.217481
1637,0.026674,0.978514,0.216261
1657,0.022645,0.983642,0.212843
1677,0.026064,0.982909,0.210279
1697,0.021547,0.977538,0.211133
1707,0.022768,0.981566,0.215284
1727,0.020814,0.983642,0.212721
1738,0.022768,0.981444,0.213209
1757,0.02289,0.981078,0.212476
1767,0.023378,0.97827,0.216261
1777,0.021791,0.976927,0.216017
1797,0.023988,0.980101,0.215772
1807,0.023744,0.979003,0.214918
1827,0.023622,0.978514,0.215284
1848,0.024965,0.979735,0.212598
1858,0.024965,0.981566,0.217604
1867,0.023622,0.978881,0.215406
1877,0.024599,0.977904,0.213331
1897,0.02289,0.976561,0.214552
1908,0.023012,0.98059,0.214674
1927,0.021913,0.976683,0.210767
1947,0.021058,0.97827,0.213453
1967,0.027895,0.981933,0.215895
1987,0.024232,0.982421,0.213453
1997,0.023866,0.973997,0.217115
2017,0.026552,0.977538,0.214185
2037,0.024354,0.977416,0.209546
2057,0.02411,0.980223,0.211256
2067,0.021058,0.978514,0.216993
2077,0.022279,0.974364,0.215284
2088,0.025575,0.975951,0.214063
2107,0.027162,0.97766,0.215772
2117,0.023256,0.979613,0.21504
2137,0.027162,0.978636,0.213087
2157,0.021058,0.982055,0.216505
2177,0.020082,0.979979,0.215528
2187,0.024477,0.980345,0.213331
2198,0.024599,0.98181,0.211378
2217,0.023012,0.977538,0.212721
2227,0.025941,0.978758,0.211378
2247,0.025453,0.979491,0.215528
2258,0.022401,0.979613,0.213331
2277,0.02057,0.982177,0.214552
2287,0.019471,0.98352,0.210279
2307,0.025331,0.979003,0.209302
2327,0.019838,0.980468,0.213087
2347,0.024965,0.976805,0.209424
2367,0.021181,0.978758,0.214063
2377,0.0235,0.978026,0.216383
2397,0.023012,0.979735,0.212232
2418,0.026308,0.979125,0.213331
2437,0.024965,0.980834,0.213209
2457,0.02289,0.982055,0.209791
2477,0.022401,0.981078,0.211256
2497,0.022645,0.978636,0.212232
2507,0.021303,0.980468,0.217848
2517,0.020692,0.976561,0.210523
2537,0.021913,0.979003,0.212721
2547,0.023988,0.980223,0.215895
2567,0.022401,0.981078,0.215284
2577,0.020814,0.979369,0.210523
2588,0.020448,0.980468,0.21211
2607,0.022279,0.97412,0.214063
2617,0.021058,0.985351,0.212721
2627,0.022523,0.980345,0.213331
2648,0.022523,0.979613,0.213331
2658,0.021669,0.976195,0.211988
2677,0.025819,0.975707,0.211622
2697,0.020692,0.980956,0.212598
2718,0.020936,0.977416,0.21504
2738,0.01703,0.982055,0.216505
2747,0.020692,0.980345,0.216993
2757,0.023744,0.98059,0.21504
2768,0.028139,0.980101,0.213331
2787,0.0235,0.981688,0.211011
2799,0.022401,0.984984,0.213941
2809,0.023988,0.979003,0.211622
2819,0.025575,0.976927,0.213087
2835,0.022401,0.974852,0.218458
2845,0.024843,0.979369,0.210767
2864,0.025331,0.98059,0.213453
2884,0.023866,0.980345,0.213453
2895,0.02411,0.97534,0.212598
2905,0.02643,0.979369,0.209546
2925,0.024965,0.977904,0.21504
2935,0.025819,0.978514,0.214063
2955,0.022035,0.978392,0.214552
2975,0.020692,0.979979,0.21211
2994,0.021913,0.980101,0.212721
3005,0.022645,0.983397,0.216505
3025,0.026552,0.978026,0.213819
3035,0.019716,0.983397,0.213819
3045,0.023988,0.979125,0.216505
3055,0.021303,0.974242,0.212232
3074,0.021669,0.974486,0.211378
3085,0.023622,0.97766,0.211866
3104,0.023866,0.981444,0.21443
3114,0.021913,0.98059,0.213697
3125,0.024477,0.981933,0.212476
3135,0.023744,0.9812,0.216383
3155,0.023256,0.97827,0.21211
3185,0.021425,0.981322,0.213941
3195,0.022523,0.977293,0.210157
3205,0.02704,0.977049,0.216261
3225,0.022279,0.983886,0.21443
3255,0.021303,0.98181,0.211866
3275,0.022523,0.979735,0.217115
3285,0.026674,0.973753,0.214796
3304,0.023988,0.986083,0.21443
3324,0.024477,0.977904,0.214674
3335,0.025453,0.980834,0.216261
3345,0.024965,0.979979,0.218458
3365,0.024843,0.978758,0.214674
3375,0.024721,0.977293,0.214185
3395,0.026674,0.97766,0.214552
3415,0.026674,0.979857,0.217237
3425,0.023378,0.982421,0.213941
3445,0.021791,0.982787,0.213575
3464,0.025453,0.983031,0.216749
3474,0.024599,0.974486,0.207837
3494,0.024354,0.981688,0.212721
3505,0.02643,0.979247,0.210279
3525,0.025331,0.979613,0.215528
3555,0.023256,0.980712,0.214063
3565,0.0235,0.983031,0.213575
3575,0.019716,0.979979,0.21797
3595,0.021913,0.978148,0.216261
3605,0.025697,0.981566,0.210645
3625,0.022157,0.973631,0.2115
3645,0.025453,0.984496,0.209791
3664,0.026064,0.980223,0.211866
3684,0.021425,0.980345,0.212843
3704,0.021913,0.976805,0.214918
3715,0.020204,0.980712,0.215895
3735,0.025087,0.976439,0.217481
3746,0.023622,0.979125,0.213697
3756,0.022157,0.975096,0.210279
3766,0.025087,0.975584,0.213331
3786,0.027284,0.980223,0.215162
3796,0.025575,0.977416,0.21504
3816,0.023378,0.976195,0.215895
3836,0.023744,0.974242,0.211866
3847,0.024721,0.979979,0.210279
3866,0.024721,0.97766,0.215528
