      12,   0.020814,   0.975829,   0.213087
      32,   0.021669,   0.975951,   0.213209
      42,   0.023988,   0.977293,   0.212721
      62,   0.024110,   0.979369,   0.214552
      82,   0.023256,   0.978636,   0.216627
      92,   0.023744,   0.979613,   0.214552
     112,   0.023500,   0.983886,   0.213453
     132,   0.023866,   0.984252,   0.212232
     152,   0.026308,   0.980834,   0.211866
     172,   0.026552,   0.983153,   0.213453
     182,   0.025697,   0.985473,   0.213331
     202,   0.025941,   0.976195,   0.213453
     221,   0.024843,   0.976317,   0.210279
     232,   0.027162,   0.984008,   0.214308
     251,   0.022035,   0.977782,   0.213087
     262,   0.023256,   0.985595,   0.209791
     282,   0.024232,   0.974852,   0.212965
     292,   0.026186,   0.976195,   0.208204
     312,   0.025453,   0.983642,   0.214063
     331,   0.025941,   0.979003,   0.209546
     341,   0.026674,   0.976805,   0.216749
     361,   0.026674,   0.979125,   0.211866
     371,   0.024232,   0.979125,   0.216261
     392,   0.023134,   0.977904,   0.215162
     411,   0.027040,   0.981566,   0.216139
     422,   0.028017,   0.978270,   0.213453
     441,   0.024965,   0.979125,   0.215650
     461,   0.027773,   0.979857,   0.213453
     472,   0.028261,   0.979125,   0.214552
     492,   0.026552,   0.979125,   0.212110
     511,   0.025941,   0.979369,   0.213087
     532,   0.024477,   0.976927,   0.213087
     542,   0.024232,   0.982909,   0.214796
     561,   0.027529,   0.977904,   0.217359
     572,   0.025453,   0.981566,   0.214552
     592,   0.027162,   0.979735,   0.214063
     611,   0.025941,   0.975462,   0.214308
     621,   0.025331,   0.984496,   0.214063
     632,   0.025941,   0.977538,   0.214918
     651,   0.024477,   0.978758,   0.213209
     661,   0.023622,   0.976073,   0.216261
     682,   0.022768,   0.977538,   0.210157
     702,   0.022279,   0.978881,   0.213575
     712,   0.026186,   0.978270,   0.213819
     731,   0.025575,   0.982543,   0.211011
     742,   0.022157,   0.982299,   0.219069
     762,   0.021058,   0.975462,   0.212476
     782,   0.025575,   0.978881,   0.214918
     802,   0.027406,   0.983886,   0.213209
